573,570
574,480
575,590
576,570
577,570
578,590
579,650
580,600
581,660
582,710
583,2160
584,1470
585,570
586,570
587,570
588,590
589,570
590,570
591,570
592,570
593,570
594,590
595,570
596,570
597,580
598,570
599,600
600,570
601,560
602,600
603,590
604,570
605,600
606,1690
607,3400
608,1470
609,670
610,3120
611,590
612,970
613,980
614,570
615,720
616,720
617,570
618,600
619,570
620,570
621,570
622,570
623,590
624,570
625,570
626,560
627,590
628,570
629,650
630,560
631,600
632,570
633,680
634,1470
635,590
636,670
637,720
638,3150
639,2130
640,850
641,480
642,590
643,1340
644,480
645,480
646,530
647,2690
648,570
649,530
650,490
651,590
652,480
653,540
654,570
655,2240
656,1020
657,570
658,530
659,570
660,570
661,1140
662,570
663,680
664,570
665,570
666,570
667,570
668,570
669,1980
670,600
671,570
672,570
673,580
674,600
675,570
676,1690
677,570
678,570
679,570
680,570
681,1880
682,600
683,1310
684,1410
685,570
686,570
687,590
688,580
689,600
690,1020
